text,label
守着家附近，不过都没去这里，都是去别的地方玩儿消费的，但吃了那么多次，真心不知道披萨能一半一半的点，这还是老弟这么点我才知道，真不错还可以吃两种口味，不过披萨的照片无意中删了，无法展示了。牛排很不错，我觉得挺嫩的，香肠烩不喜欢，感觉挺凑合的一道菜，必胜客的土豆泥一直我的最爱，唯一能吃下去的，肯德基的那会儿吃完就吐，超级讨厌。必胜客的小吃基本都挺喜欢的，弟弟的学生证还可以打折，总体很满意，而且速度很快。,0
这家餐馆的菜肴口味偏清淡，适合喜欢清清淡淡的朋友们，炒时蔬和鱼香肉丝是他们的招牌菜之一,1
虽然就住附近，但是是第一次来，很多美食帖子都提到过这家店，自从在成都吃了徐妹就对串串念念不忘，天津的串店也吃过不少，始终没有那个味道了。看大家都推荐这家也就过来吃吃，没有想象中那么好，胜在价格比别家便宜点。小店很小，去晚了就没地方了，冬天的晚上热气腾腾的感觉很不错，就是太小了有点挤。老板很忙，上锅比较慢，而且串串不全了很多都没了，我和老公饭量都不大，基本上就是人均四五十吧，味道很中庸，听说锅底是秘制的，而且不回收这点不错。干碟还好。哎，毕竟不能用成都的徐妹来要求天津的串串店,0
这家餐厅的印度砂锅咖喱和咖喱炒面简直是绝佳的选择。他们的服务迅速，菜品新鲜。每次来这里，都能让我大饱口福。,1
这家餐厅的豉汁蒸肉饺非常地道，肉饺鲜嫩，豆豉味浓郁。,1
泰式椰汁糕点非常好吃，香甜可口，是一款经典的清甜点心。,1
龙井茶馆：这里的龙井虾仁简直是绝了！鲜嫩的虾仁搭配上清香的龙井茶叶，口感鲜美。环境优雅，服务员热情周到，给人一种宾至如归的感觉。如果你喜欢浙菜，一定不能错过这家餐厅！,1
这里的法式羊奶芝士蛋糕简直是一绝，入口即化，奶香扑鼻，让人欲罢不能。,1
他们的特色果酱蛋糕是一道美味的甜品，松软的蛋糕搭配浓郁的果酱。,1
这里的寿司味道不错，海鲜很新鲜。服务也很热情。,1
几个同学一起聚餐，选在了这里。最开始只知道大体在合肥路上，于是想当然的导航到了四季景园的外面，结果一进门说错了，是在阳光山色的那边，于是跨过了劲松三路，走过合肥路佳世客，来到了这家店。话说，两个分店靠的够近的！\\n【环境】这家饺子王在阳光山色小区的门口，全部都在二层上。我们提前定了房间，房号是209，有两面落地窗，6.7个人的话非常合适，一进门觉得特别敞亮。只是离厕所比较近。大厅内的桌子约有十几桌吧，点菜没有菜单，全都在点菜台那里，倒也清楚明了。\\n【口味】点了不少菜，口感就是属于比较家常的那种，羊排比较好吃，其他的真的无功无过，没啥可说的。在这附近住的，不爱做饭了来这里找点儿吃食，仅此而已的作用。其实应该来盘饺子尝尝的，毕竟是这里的特色，但是酒足之后完全忘记还要再来点儿面食封封顶……\\n【服务】同学带来了大闸蟹，让厨房给加工一下，也同意了。这个挺难得的，其实也是冲着这一点定了位置，加工费也不贵，清蒸费用20元。我们吃饭的时候餐厅包间都有人，大厅很空，但是感觉服务员好忙碌啊，各种找不到人。是人手不够吗？还是工作无序？需要提高一下服务质量哦！,0
朋友介绍来的 其实早有耳闻 他们在上海开第一家店的时候就看美食频道介绍过 说是好多明星都大爱的养生火锅店 这次来吃果然逼格跟一般的火锅店不太一样 不过现在大概是分店多了所以不用排队 人也不算太多 冰激凌豆腐形状独特 朋友推荐说超好吃 不过我觉得吃了一个也就够了 多吃会有丢丢腻 然后那个汤底是真不错 很鲜又很浓 最主要它主打养生那吃的也会比较放心啦 还有免费加的面包豆腐超吸收汤水 加了好几次 哈哈 另外服务据说也是一流的不过我们感觉还好啦 没有那么夸张 每次90度鞠躬什么的好像也就看到一次啊 哈哈,0
作为一家屡获殊荣的徽菜餐馆，这里的菜品和服务都非常出色。特别推荐他们的清汤明虾和炸毛豆，味道一级棒！餐厅环境雅致，适合各种场合用餐。不管是与家人还是朋友聚餐，都是个不错的选择。,1
10月底的周六去吃的，心心念念好久的鱼终于吃到了！因为知道人很多会的等很久所以还没到店就先在大众领了号，之后估计是排号系统有问题一个小时都没有进一个然后我就不急的往那走，但突然五分钟之后前面10号都排完并且过号了于是只能再取号，就店等到快2点才进店坐下来。每一桌都围着大锅吃的火热，我周围基本都是点的椒麻鱼。店面不大所以座位紧凑，但丝毫不影响吃货，我们点的微辣中麻，事实是：我们的嘴唇和舌头在吃过几口之后就开始跳动！！！感觉过瘾，不过微辣不辣。鱼片好薄不散，最爱这种不裹任何的纯鱼片，口感超好。锅底里有莴笋面筋包豆腐之类，入味，就是吃多的觉得有点咸。两人点的黑鱼是快三斤，但是吃的好撑都美吃完，可见份量多足！因为我们之后要逛街所以没有打包，周围的几桌都打包也能装很多。总之选鱼片一定要来鱼无双！也一定要擦亮眼睛不要去山寨店。新店还有羊肉也草鸡好吃,0
这家韩国烧烤自助餐厅的选择多样，让我可以尽情享受各种美食。他们的烤鸡翅非常入味，嫩滑多汁，烤牛肉也非常不错。餐厅的环境宽敞明亮，服务员也很友好，给了我很好的用餐体验。,1
他们家的法式焦糖苹果塔很不错，塔皮酥脆，苹果的味道鲜美。,1
他们家的糖醋里脊非常美味，酸甜口感很好。,1
这家餐厅的西班牙海鲜拼盘惊艳到我了！不仅有新鲜的龙虾、扇贝，还有各种美味的海鲜。搭配着他们的特色调味料，简直是舌尖上的西班牙。,1
这家日本料理店给了我一个令人难以忘怀的晚餐体验。他们的创意菜单中的美食令人赞叹不已。我尤其喜欢他们的炙烤鳗鱼寿司和酱烤鸭胸肉，口感十分鲜嫩，味道也非常独特。这里的装潢非常精致，环境优雅，非常适合举办特别场合的聚会。,1
点了几个备受点评们推荐的菜，散养鸡很嫩，味道不错，肉质再紧点就更好；白刁鱼鲜嫩入味就是太辣了点；煮水笋和红薯粉两个菜里胡椒粉实在太多太辣了；几个海鲜类的菜都很新鲜很干净没什么沙子，其中葱油蛏子勾芡淀粉加的太多有点厚了；蟹黄煮豆腐口味一般，蟹黄的味道不够浓；地瓜丸挺好吃的，又糯又软，也不油腻，也没有甜的腻人。对环境唯一有意见的就是抽烟的人太多了，服务员也不肯同意换位置，最后熏得实在受不了吃完立马走人了，今后如能开辟出就餐无烟区就好了,0
这里的土耳其鸡肉饭非常美味。鸡肉鲜嫩多汁，米饭香糯可口，搭配上特制的酱汁，简直是无法抗拒的佳肴。,1
传说中广电附近的马栏山，坡姐的地盘，每次路过，没停下来吃过东西，那一块环境乱糟糟的。姐妹相约，她路过的时候看到一家规模很大的海鲜店，原本打算专程跑去吃海鲜，可她绕了半天没找到海鲜店，下着小雨，又冷又饿，误打误撞，咱俩川妹子看到一家川菜馆，就直接进去了。第一印象是这家店网络营销做的不错，到处贴着二维码，转发可送一份虾，支付宝付款等等，已经完全的网络化运营，看到需要送外卖的很多，忙不赢的赶脚。两人点了四个菜，各式鱼也吃过了，索性点了一个没吃过的豆瓣鲫鱼，差点被刺卡到，盐煎肉，没有炒出那种味道，其实卖相跟味道更像四川回锅肉，只是不是三线肉做的，虎皮青椒，有点醋味，油腻了点，呛炒白菜比较新鲜。这家的菜总体来说，份量足，卖相好，美中不足的是没有麻味，辣味也不够，对于四川人来说，川菜的感觉不是太正宗。,0
孔雀印度料理给我留下了深刻的印象。他们的咖喱口感浓郁，调味拿捏得恰到好处。我特别喜欢他们的咖喱炒饭，简单却美味。餐厅氛围也很棒，适合与朋友聚餐。,1
这家江苏菜馆的红烧牛肉做得非常入味，牛肉酥烂多汁，非常下饭。,1
想吃叫化鸡，查了一下点评这家推荐的人最多还是五星好评，于是就去了这家。看菜单的时候纠结了很久，感觉什么都想吃，但无奈只有两个人只能量力而行。东坡肉很甜，有点腻，我们在苏州吃惯了甜的都受不了。宋嫂鱼羹里面超级多姜丝，感觉都吃不出本身的鲜味了，而且放了醋，不喜欢这种口号。叫化鸡是厨师端上来的，给我们一把小锤子，说是可以亲自敲，其实就是噱头而已，因为不是泥包的，是两个半椭圆的铁锅，里面铺了荷叶，可能是期望值太高了，吃了第一口就觉得挺失望的，根本没有荷叶的香味，而且也觉得挺油腻的。排骨刚开始吃的时候真的有惊艳的感觉，但是吃完两块之后就再也吃不下了，真的腻到不行。朋友开玩笑说难怪一上来服务员就问我们要点龙井还是菊花茶，就是为了给我们解腻啊。最后上来的是荷花酥，冒着仙气上桌的，味道很棒，甜度适中，没吃完打包回去第二天当早饭了，味道都没怎么变，这是点的最满意的一道了。不得不说六楼的风景是真的很好，望出去就是夕阳下的西湖，如果没有美景陪衬，恐怕真要给一星了。。不过我们去的时候旁边几桌都是杭州本地人，可能更适合本地人的口味？,0
在云南艺术学院对面，大门古朴，门头匾额上写着“德哥饭庄”，庭院式风格，让人 一看就感觉心情怡然。院子里树木成荫，郁郁葱葱，鹅卵石路面，涓涓细流，无一不让人心情舒畅。刚开始一次性点的菜上的很快，中间加菜就慢多了，催了下服务员，服务员立刻就给脸色了，很不耐烦。很久加的菜都没上，我们就跟服务员说再不上就不要了，结果很快就上了。                                                                                                  \\n菜品样式繁多，传统滇菜。家常菜到高档菜，价位涵盖广。                                                               \\n#包烧鲈鱼# 有锡纸的包裹，汤汁充分渗透，鱼肉嫩滑。   \\n#海参# 汤汁鲜美，入口柔滑。     \\n#鳝鱼# 完全盖住了鳝鱼的腥味，刺也处理的非常干净。   \\n#毛血旺# 味道不错，就是毛肚太少了，都是血。  \\n#包菜炒粉丝# 不错的素菜，口感火候掌握的不错。\\n#牛蛙# 不好吃，蛙肉口感不好，时间煮久了，外加外层跟面似的，更是影响口感。                            \\n整体上是个不错的请客聚会的地方。,0
单位附近的一家店，科里小聚就选了他们家。本来不知道有团购的，所以打电话定的包房，结果上网一搜，居然有他们家，最后还是感觉团一个会比较合适。 选了一个六人餐，我们是七个人，所以害怕不够吃，就又加了几个菜，结果完全没想到，这个菜量也太大了，就算什么都不加也吃不完的，这下子还剩了不少呢 套餐里的肥牛锅味道挺不错的，另外，素烩汤也非常的好喝，喝了好几大碗。还有我们单点的好个酸萝卜炒粉，这个菜大赞啊，感觉有点像酸菜，但是又没有那么酸。最后就是主打的饼了，都是刚出锅的，个头不小，一个一张都没吃完。,0
他们家的烤串真是好吃到爆！烤羊肉串和烤鸡翅都十分美味。价格实惠，服务迅速高效，是和朋友聚餐的好选择。,1
一直听说这家山东烧鸭店的烤鸭非常正宗，这次终于亲自尝了一下，果然名不虚传！鸭肉香嫩多汁，外皮酥脆。配上薄脆的葱姜蒜泥和甜面酱，简直是人间美味。如果你也爱吃烤鸭，一定要来这里试一试。,1
